"['[7, 15, 2, 0]']",[1.38092183]
"['[7, 15, 4, 0]']",[1.79852649]
"['[7, 15, 5, 0]']",[1.76497715]
"['[7, 15, 6, 0]']",[1.40909535]
"['[7, 16, 1, 0]']",[1.1849266]
"['[7, 16, 2, 0]']",[1.34865314]
"['[7, 16, 3, 0]']",[2.33325728]
"['[7, 16, 4, 0]']",[1.76324905]
"['[7, 16, 5, 0]']",[2.19783688]
"['[7, 16, 6, 0]']",[2.11371168]
"['[7, 17, 1, 0]']",[1.45655839]
"['[7, 17, 2, 0]']",[2.04765046]
"['[7, 17, 4, 0]']",[1.77536943]
"['[7, 17, 5, 0]']",[1.67186686]
"['[7, 17, 6, 0]']",[1.27462001]
"['[8, 3, 1, 0]']",[2.18837977]
"['[8, 3, 2, 0]']",[2.03435423]
"['[8, 3, 3, 0]']",[1.61948323]
"['[8, 3, 4, 0]']",[1.65783656]
"['[8, 3, 5, 0]']",[2.05742502]
"['[8, 3, 6, 0]']",[1.8598176]
"['[8, 4, 1, 0]']",[1.53538098]
"['[8, 4, 2, 0]']",[1.89487292]
"['[8, 4, 3, 0]']",[1.43085123]
"['[8, 4, 4, 0]']",[1.48131571]
"['[8, 4, 5, 0]']",[1.87462346]
"['[8, 5, 1, 0]']",[1.81582329]
"['[8, 5, 3, 0]']",[1.6078673]
"['[8, 5, 4, 0]']",[1.63294107]
"['[8, 5, 5, 0]']",[1.55622803]
"['[8, 5, 6, 0]']",[1.91329482]
"['[8, 6, 1, 0]']",[1.91725502]
"['[8, 6, 2, 0]']",[2.24320451]
"['[8, 6, 4, 0]']",[1.29392322]
"['[8, 6, 5, 0]']",[1.8123658]
"['[8, 7, 1, 0]']",[1.58142025]
"['[8, 7, 2, 0]']",[2.1466658]
"['[8, 7, 3, 0]']",[1.54440895]
"['[8, 7, 5, 0]']",[1.54049639]
"['[8, 8, 1, 0]']",[0.99257388]
"['[8, 8, 2, 0]']",[2.0319736]
"['[8, 8, 3, 0]']",[1.43408608]
"['[8, 8, 4, 0]']",[1.52746284]
"['[8, 8, 5, 0]']",[1.79072401]
"['[8, 8, 6, 0]']",[1.88732985]
"['[8, 9, 1, 0]']",[1.91169578]
"['[8, 9, 2, 0]']",[2.08627892]
"['[8, 9, 3, 0]']",[1.6749449]
"['[8, 9, 4, 0]']",[1.80939531]
"['[8, 9, 5, 0]']",[1.93315715]
"['[8, 9, 6, 0]']",[1.3877981]
"['[8, 10, 1, 0]']",[1.69717413]
"['[8, 10, 2, 0]']",[2.72633175]
"['[8, 10, 3, 0]']",[1.48513294]
"['[8, 10, 4, 0]']",[1.84036785]
"['[8, 10, 5, 0]']",[2.21123082]
"['[8, 10, 6, 0]']",[2.19324388]
"['[8, 11, 1, 0]']",[1.9744139]
"['[8, 11, 2, 0]']",[2.04648065]
"['[8, 11, 3, 0]']",[1.18606553]
"['[8, 11, 4, 0]']",[1.04274643]
"['[8, 11, 5, 0]']",[2.63328015]
"['[8, 11, 6, 0]']",[1.95553935]
"['[8, 15, 1, 0]']",[1.73060124]
"['[8, 15, 2, 0]']",[2.29307846]
"['[8, 15, 3, 0]']",[1.44053339]
"['[8, 15, 4, 0]']",[1.42686332]
"['[8, 15, 5, 0]']",[1.17260844]
"['[8, 15, 6, 0]']",[1.49283052]
"['[8, 16, 1, 0]']",[2.1336918]
"['[8, 16, 2, 0]']",[1.53853123]
"['[8, 16, 3, 0]']",[1.43671676]
"['[8, 16, 4, 0]']",[1.57582106]
"['[8, 16, 5, 0]']",[1.77638873]
"['[8, 16, 6, 0]']",[2.26735821]
"['[8, 17, 1, 0]']",[2.69495983]
"['[8, 17, 2, 0]']",[1.81654652]
"['[8, 17, 3, 0]']",[1.71874203]
"['[8, 17, 4, 0]']",[1.39848298]
"['[8, 17, 5, 0]']",[1.47824673]
"['[8, 17, 6, 0]']",[1.85513058]
"['[8, 18, 1, 0]']",[0.77700131]
"['[8, 18, 2, 0]']",[2.26655088]
"['[8, 18, 3, 0]']",[2.05582983]
"['[8, 18, 4, 0]']",[1.5450086]
"['[8, 18, 5, 0]']",[1.33804718]
"['[8, 18, 6, 0]']",[0.92646617]
"['[9, 3, 1, 0]']",[2.41469101]
"['[9, 3, 2, 0]']",[1.84976522]
"['[9, 3, 3, 0]']",[1.78549413]
"['[9, 3, 4, 0]']",[1.69919403]
"['[9, 3, 5, 0]']",[1.55162662]
"['[9, 3, 6, 0]']",[1.60105083]
"['[9, 4, 1, 0]']",[3.21957041]
"['[9, 4, 2, 0]']",[2.46954634]
"['[9, 4, 3, 0]']",[2.17758914]
"['[9, 4, 4, 0]']",[2.05878721]
"['[9, 4, 5, 0]']",[2.05264524]
"['[9, 4, 6, 0]']",[1.20841945]
"['[9, 5, 1, 0]']",[2.77197765]
"['[9, 5, 2, 0]']",[3.2837158]
"['[9, 5, 3, 0]']",[2.02632469]
"['[9, 5, 4, 0]']",[1.85788371]
"['[9, 5, 5, 0]']",[2.17424423]
"['[9, 5, 6, 0]']",[2.28692001]
"['[9, 6, 1, 0]']",[2.12788879]
"['[9, 6, 2, 0]']",[2.08501037]
"['[9, 6, 3, 0]']",[1.76410024]
"['[9, 6, 4, 0]']",[1.73630217]
"['[9, 6, 5, 0]']",[2.37886078]
"['[9, 6, 6, 0]']",[1.58742272]
"['[9, 7, 2, 0]']",[2.12934126]
"['[9, 7, 4, 0]']",[2.3015981]
"['[9, 7, 5, 0]']",[6.35382433]
"['[9, 7, 6, 0]']",[1.63949355]
"['[9, 8, 1, 0]']",[1.52323879]
"['[9, 8, 2, 0]']",[2.44322223]
"['[9, 8, 3, 0]']",[1.1552211]
"['[9, 8, 4, 0]']",[1.12360696]
"['[9, 8, 5, 0]']",[1.91150357]
"['[9, 8, 6, 0]']",[1.60649812]
"['[9, 9, 1, 0]']",[2.35724053]
"['[9, 9, 2, 0]']",[2.54389221]
"['[9, 9, 3, 0]']",[2.4969221]
"['[9, 9, 4, 0]']",[2.05664766]
"['[9, 9, 5, 0]']",[2.00028272]
"['[9, 9, 6, 0]']",[1.79144366]
"['[9, 10, 1, 0]']",[2.74154647]
"['[9, 10, 2, 0]']",[2.60815414]
"['[9, 10, 3, 0]']",[1.74601156]
"['[9, 10, 4, 0]']",[2.48546839]
"['[9, 10, 5, 0]']",[2.12435512]
"['[9, 10, 6, 0]']",[1.7801863]
"['[9, 11, 1, 0]']",[2.33418466]
"['[9, 11, 2, 0]']",[1.4607952]
"['[9, 11, 3, 0]']",[1.81182985]
"['[9, 11, 4, 0]']",[1.6261384]
"['[9, 11, 5, 0]']",[1.70158847]
"['[9, 11, 6, 0]']",[1.53922174]
"['[9, 14, 1, 0]']",[1.79921013]
"['[9, 14, 2, 0]']",[2.03400711]
"['[9, 14, 3, 0]']",[1.48043518]
"['[9, 14, 4, 0]']",[1.67949653]
"['[9, 14, 5, 0]']",[2.57630583]
"['[9, 14, 6, 0]']",[2.40708898]
"['[9, 15, 1, 0]']",[1.70149367]
"['[9, 15, 2, 0]']",[1.99802819]
"['[9, 15, 3, 0]']",[1.33818774]
"['[9, 15, 4, 0]']",[1.42810868]
"['[9, 15, 5, 0]']",[1.89010425]
"['[9, 15, 6, 0]']",[1.90529353]
"['[9, 18, 1, 0]']",[1.7528756]
"['[10, 4, 1, 0]']",[1.21542306]
"['[10, 4, 2, 0]']",[2.93349612]
"['[10, 4, 4, 0]']",[2.34291615]
"['[10, 4, 6, 0]']",[1.65969347]
"['[10, 5, 1, 0]']",[1.89852219]
"['[10, 5, 2, 0]']",[1.52206882]
"['[10, 5, 4, 0]']",[1.94378027]
"['[10, 5, 5, 0]']",[1.94304198]
"['[10, 5, 6, 0]']",[1.54479917]
"['[10, 6, 1, 0]']",[2.5546564]
"['[10, 6, 2, 0]']",[1.0281805]
"['[10, 6, 4, 0]']",[2.00178085]
"['[10, 6, 5, 0]']",[2.44842813]
"['[10, 6, 6, 0]']",[1.42161515]
"['[10, 7, 1, 0]']",[1.59205184]
"['[10, 7, 2, 0]']",[2.64739544]
"['[10, 7, 3, 0]']",[1.65766001]
"['[10, 7, 4, 0]']",[1.02892978]
"['[10, 7, 5, 0]']",[2.03641671]
"['[10, 7, 6, 0]']",[1.79990336]
"['[10, 8, 1, 0]']",[2.24199003]
"['[10, 8, 2, 0]']",[1.16874388]
"['[10, 8, 5, 0]']",[1.74526007]
"['[10, 8, 6, 0]']",[1.30637387]
"['[10, 9, 1, 0]']",[1.39609826]
"['[10, 9, 2, 0]']",[2.79380553]
"['[10, 9, 3, 0]']",[1.97908048]
"['[10, 9, 4, 0]']",[2.49953256]
"['[10, 9, 5, 0]']",[2.29192369]
"['[10, 9, 6, 0]']",[1.9371692]
"['[10, 10, 1, 0]']",[2.42831385]
"['[10, 10, 2, 0]']",[1.8009005]
"['[10, 10, 4, 0]']",[1.55341232]
"['[10, 10, 5, 0]']",[1.66975777]
"['[10, 10, 6, 0]']",[1.97112521]
"['[10, 11, 3, 0]']",[1.55262795]
"['[10, 11, 5, 0]']",[2.12333981]
"['[10, 11, 6, 0]']",[6.53466742]
"['[10, 12, 1, 0]']",[2.02122302]
"['[10, 14, 1, 0]']",[1.75559762]
"['[10, 14, 2, 0]']",[1.98700996]
"['[10, 14, 3, 0]']",[1.82728886]
"['[10, 14, 4, 0]']",[1.95910404]
"['[10, 14, 5, 0]']",[2.05026207]
"['[10, 14, 6, 0]']",[1.87056306]
"['[10, 15, 1, 0]']",[1.82604577]
"['[10, 15, 2, 0]']",[2.77947754]
"['[10, 15, 3, 0]']",[1.76259858]
"['[10, 15, 4, 0]']",[1.46563076]
"['[10, 15, 5, 0]']",[2.45985709]
"['[10, 15, 6, 0]']",[1.53841643]
"['[10, 16, 1, 0]']",[1.18614532]
"['[10, 16, 2, 0]']",[3.01197946]
"['[10, 16, 3, 0]']",[1.86720851]
"['[10, 16, 4, 0]']",[1.51167486]
"['[10, 16, 5, 0]']",[2.19468323]
"['[10, 16, 6, 0]']",[1.73723985]
"['[10, 17, 1, 0]']",[1.1636947]
"['[10, 17, 2, 0]']",[1.88911419]
"['[10, 17, 3, 0]']",[1.70517216]
"['[10, 17, 4, 0]']",[1.71733651]
"['[10, 17, 5, 0]']",[1.46963297]
"['[10, 17, 6, 0]']",[1.67599478]
"['[10, 18, 1, 0]']",[1.28386788]
"['[10, 18, 2, 0]']",[2.08141202]
"['[11, 4, 1, 0]']",[1.89232053]
"['[11, 4, 2, 0]']",[1.67894528]
"['[11, 4, 5, 0]']",[1.45863682]
"['[11, 4, 6, 0]']",[1.37966457]
"['[11, 6, 1, 0]']",[2.04468824]
"['[11, 6, 2, 0]']",[1.86175115]
"['[11, 6, 3, 0]']",[1.44758158]
"['[11, 6, 5, 0]']",[2.15366066]
"['[11, 6, 6, 0]']",[1.35254032]
"['[11, 10, 1, 0]']",[2.02505644]
"['[11, 10, 3, 0]']",[1.78354957]
"['[11, 10, 4, 0]']",[2.0437567]
"['[11, 10, 5, 0]']",[1.77400818]
"['[11, 10, 6, 0]']",[1.91544428]
"['[11, 11, 3, 0]']",[1.66267537]
"['[11, 11, 4, 0]']",[1.62929991]
"['[11, 11, 5, 0]']",[1.91295287]
"['[11, 11, 6, 0]']",[1.49683439]
"['[11, 12, 1, 0]']",[2.44005962]
"['[11, 12, 2, 0]']",[2.13678886]
"['[11, 12, 3, 0]']",[1.75245451]
"['[11, 12, 4, 0]']",[1.87171867]
"['[11, 12, 5, 0]']",[1.88093049]
"['[11, 12, 6, 0]']",[2.32884362]
"['[11, 13, 2, 0]']",[2.08432561]
"['[11, 13, 5, 0]']",[1.80534767]
"['[11, 13, 6, 0]']",[2.69356439]
"['[11, 14, 1, 0]']",[2.51086252]
"['[11, 14, 2, 0]']",[1.64768204]
"['[11, 14, 4, 0]']",[1.67325324]
"['[11, 14, 5, 0]']",[1.17484285]
"['[11, 14, 6, 0]']",[1.8128838]
"['[11, 15, 1, 0]']",[2.2265525]
"['[11, 15, 2, 0]']",[2.09329451]
"['[11, 15, 3, 0]']",[1.53939033]
"['[11, 15, 6, 0]']",[2.04892718]
"['[11, 16, 1, 0]']",[1.98836252]
"['[11, 16, 2, 0]']",[2.39602593]
"['[11, 16, 3, 0]']",[1.28057175]
"['[11, 16, 4, 0]']",[1.28435002]
"['[11, 16, 5, 0]']",[1.71991434]
"['[11, 17, 1, 0]']",[1.8757648]
"['[11, 17, 2, 0]']",[2.14169504]
"['[11, 17, 3, 0]']",[1.60811302]
"['[11, 17, 4, 0]']",[1.63036614]
"['[11, 17, 5, 0]']",[1.69082024]
"['[11, 17, 6, 0]']",[1.68232135]
"['[11, 18, 1, 0]']",[1.74808016]
"['[11, 18, 2, 0]']",[2.21456722]
"['[11, 18, 3, 0]']",[1.04527538]
"['[11, 18, 4, 0]']",[2.01036961]
"['[11, 18, 5, 0]']",[1.51225718]
"['[11, 18, 6, 0]']",[1.83792528]
"['[11, 19, 1, 0]']",[2.01896959]
"['[11, 19, 2, 0]']",[1.65006155]
"['[11, 19, 3, 0]']",[1.08970237]
"['[11, 19, 4, 0]']",[1.61988632]
"['[11, 19, 5, 0]']",[1.84407286]
"['[11, 22, 1, 0]']",[1.36964789]
"['[11, 22, 2, 0]']",[1.41106254]
"['[11, 22, 3, 0]']",[1.63137889]
"['[11, 22, 5, 0]']",[1.37192314]
"['[11, 22, 6, 0]']",[1.71069522]
"['[11, 24, 1, 0]']",[1.32260168]
"['[11, 24, 4, 0]']",[1.8485465]
"['[11, 24, 5, 0]']",[1.67836466]
"['[11, 24, 6, 0]']",[1.74083413]
"['[11, 25, 1, 0]']",[1.59726026]
"['[11, 25, 2, 0]']",[1.80256735]
"['[11, 25, 3, 0]']",[1.50148563]
"['[11, 25, 4, 0]']",[1.81295631]
"['[11, 25, 5, 0]']",[1.98197599]
"['[11, 25, 6, 0]']",[2.08836396]
"['[12, 1, 6, 0]']",[2.10664615]
"['[12, 4, 1, 0]']",[1.94483162]
"['[12, 4, 5, 0]']",[1.62373038]
"['[12, 4, 6, 0]']",[1.76535306]
"['[12, 5, 3, 0]']",[1.47300667]
"['[12, 5, 4, 0]']",[1.67203206]
"['[12, 5, 5, 0]']",[0.72484697]
"['[12, 6, 3, 0]']",[1.29893449]
"['[12, 6, 4, 0]']",[1.91598586]
"['[12, 6, 5, 0]']",[1.76909476]
"['[12, 7, 1, 0]']",[1.391783]
"['[12, 7, 2, 0]']",[1.63098064]
"['[12, 7, 3, 0]']",[1.93419708]
"['[12, 7, 4, 0]']",[1.8552455]
"['[12, 7, 5, 0]']",[1.66626184]
"['[12, 7, 6, 0]']",[1.05297381]
"['[12, 8, 1, 0]']",[1.95383216]
"['[12, 10, 1, 0]']",[1.11396158]
"['[12, 10, 2, 0]']",[1.34118719]
"['[12, 10, 3, 0]']",[1.5866864]
"['[12, 10, 4, 0]']",[1.60286512]
"['[12, 10, 6, 0]']",[1.71965008]
"['[12, 11, 1, 0]']",[1.45497763]
"['[12, 11, 2, 0]']",[1.50406677]
"['[12, 11, 3, 0]']",[2.01807975]
"['[12, 11, 4, 0]']",[1.35089462]
"['[12, 11, 5, 0]']",[1.46875156]
"['[12, 11, 6, 0]']",[1.78645351]
"['[12, 12, 2, 0]']",[0.80899501]
"['[12, 12, 3, 0]']",[1.66183527]
"['[12, 12, 4, 0]']",[1.79949006]
"['[12, 12, 5, 0]']",[1.73890565]
"['[12, 12, 6, 0]']",[1.12949893]
"['[12, 13, 1, 0]']",[1.15407426]
"['[12, 13, 2, 0]']",[1.69275471]
"['[12, 13, 3, 0]']",[1.97035521]
"['[12, 13, 4, 0]']",[2.1324399]
"['[12, 13, 5, 0]']",[1.42424352]
"['[12, 13, 6, 0]']",[2.07949729]
"['[12, 14, 1, 0]']",[2.17385124]
"['[12, 14, 3, 0]']",[2.31421394]
"['[12, 14, 4, 0]']",[1.32843086]
"['[12, 14, 5, 0]']",[1.91703047]
"['[12, 14, 6, 0]']",[1.55681615]
"['[12, 15, 1, 0]']",[1.17947136]
"['[12, 15, 2, 0]']",[1.16300833]
"['[12, 15, 3, 0]']",[1.83131947]
"['[12, 15, 4, 0]']",[1.6625247]
"['[12, 15, 5, 0]']",[1.61928559]
"['[12, 15, 6, 0]']",[1.66912853]
"['[12, 16, 1, 0]']",[1.62193577]
"['[12, 16, 2, 0]']",[1.47965017]
"['[12, 16, 4, 0]']",[1.57598056]
"['[12, 16, 5, 0]']",[2.11898189]
"['[12, 16, 6, 0]']",[1.66746893]
"['[12, 17, 1, 0]']",[1.31473322]
"['[12, 17, 2, 0]']",[0.9203538]
"['[12, 17, 3, 0]']",[1.5150842]
"['[12, 17, 4, 0]']",[1.19185435]
"['[12, 17, 5, 0]']",[1.28955267]
"['[12, 17, 6, 0]']",[1.87858586]
"['[12, 18, 3, 0]']",[1.50059039]
"['[12, 18, 4, 0]']",[2.24734529]
"['[12, 18, 5, 0]']",[1.93393205]
"['[12, 18, 6, 0]']",[1.17526538]
"['[12, 19, 1, 0]']",[1.46801609]
"['[12, 19, 2, 0]']",[2.08760297]
"['[12, 22, 1, 0]']",[2.07215772]
"['[12, 22, 2, 0]']",[1.09596013]
"['[12, 22, 3, 0]']",[1.47182108]
"['[12, 22, 4, 0]']",[1.43433796]
"['[12, 22, 5, 0]']",[1.97748939]
"['[12, 22, 6, 0]']",[1.8224629]
"['[12, 23, 3, 0]']",[1.45530866]
"['[12, 23, 4, 0]']",[1.55568827]
"['[12, 24, 1, 0]']",[1.6837162]
"['[12, 24, 2, 0]']",[1.6445857]
"['[12, 24, 6, 0]']",[2.04967231]
"['[12, 25, 2, 0]']",[1.48751973]
"['[12, 25, 3, 0]']",[2.06305311]
"['[12, 25, 5, 0]']",[1.90340193]
"['[12, 25, 6, 0]']",[1.94916332]
"['[1, 2, 1, 1]']",[1.83115694]
"['[1, 2, 2, 1]']",[0.83866268]
"['[1, 4, 1, 1]']",[1.89583629]
"['[1, 4, 2, 1]']",[1.91417092]
"['[1, 5, 1, 1]']",[1.13487693]
"['[1, 5, 2, 1]']",[1.41809461]
"['[1, 6, 1, 1]']",[1.95384795]
"['[1, 6, 2, 1]']",[1.32470503]
"['[1, 7, 1, 1]']",[1.44495785]
"['[1, 7, 2, 1]']",[1.5971784]
"['[1, 11, 1, 1]']",[1.60702693]
"['[1, 11, 2, 1]']",[1.96431322]
"['[1, 12, 1, 1]']",[1.15571414]
"['[1, 12, 2, 1]']",[2.00049526]
"['[1, 13, 1, 1]']",[1.21075323]
"['[1, 13, 2, 1]']",[2.23931022]
"['[1, 14, 1, 1]']",[2.04168428]
"['[1, 14, 2, 1]']",[1.50483436]
"['[1, 15, 1, 1]']",[2.61249569]
"['[1, 15, 2, 1]']",[1.74293025]
"['[1, 16, 1, 1]']",[1.91210968]
"['[1, 16, 2, 1]']",[1.69148095]
"['[1, 17, 1, 1]']",[1.72135306]
"['[1, 17, 2, 1]']",[1.29397157]
"['[1, 18, 1, 1]']",[1.04973013]
"['[1, 18, 2, 1]']",[1.42727217]
"['[1, 22, 1, 1]']",[1.9320999]
"['[1, 22, 2, 1]']",[1.30422481]
"['[1, 23, 1, 1]']",[1.35214141]
"['[1, 23, 2, 1]']",[1.56207806]
"['[1, 24, 1, 1]']",[1.63607697]
"['[1, 24, 2, 1]']",[1.72786946]
"['[1, 25, 1, 1]']",[2.30055216]
"['[1, 25, 2, 1]']",[1.80677097]
"['[1, 27, 1, 1]']",[2.54344334]
"['[1, 27, 2, 1]']",[1.60781134]
"['[2, 2, 2, 1]']",[1.7078143]
"['[2, 4, 1, 1]']",[1.47506739]
"['[2, 4, 2, 1]']",[1.92809487]
"['[2, 5, 1, 1]']",[1.7148683]
"['[2, 5, 2, 1]']",[1.62751896]
"['[2, 6, 1, 1]']",[1.42314534]
"['[2, 6, 2, 1]']",[1.48339846]
"['[2, 7, 1, 1]']",[1.32694399]
"['[2, 7, 2, 1]']",[1.96148402]
"['[2, 11, 1, 1]']",[1.79633794]
"['[2, 11, 2, 1]']",[1.50729467]
"['[2, 12, 1, 1]']",[1.28220303]
"['[2, 12, 2, 1]']",[2.05374609]
"['[2, 13, 1, 1]']",[1.55517566]
"['[2, 13, 2, 1]']",[1.89010767]
"['[2, 14, 1, 1]']",[1.49726389]
"['[2, 14, 2, 1]']",[1.90936928]
"['[2, 15, 1, 1]']",[1.88442994]
"['[2, 15, 2, 1]']",[2.33828884]
"['[2, 16, 1, 1]']",[1.38589694]
"['[2, 16, 2, 1]']",[1.92355799]
"['[2, 17, 1, 1]']",[1.2330908]
"['[2, 17, 2, 1]']",[1.90389441]
"['[2, 18, 1, 1]']",[1.82527643]
"['[2, 18, 2, 1]']",[2.18209849]
"['[2, 22, 1, 1]']",[1.12686267]
"['[2, 22, 2, 1]']",[1.66444173]
"['[2, 23, 1, 1]']",[1.31154995]
"['[2, 23, 2, 1]']",[1.3322641]
"['[2, 24, 1, 1]']",[1.72595761]
"['[2, 24, 2, 1]']",[1.08709516]
"['[2, 25, 1, 1]']",[1.39578888]
"['[2, 25, 2, 1]']",[1.6804928]
"['[2, 27, 1, 1]']",[1.73466275]
"['[2, 27, 2, 1]']",[1.5867119]
"['[3, 2, 1, 1]']",[1.03216472]
"['[3, 2, 2, 1]']",[1.59517878]
"['[3, 4, 1, 1]']",[1.78086048]
"['[3, 4, 2, 1]']",[1.81431244]
"['[3, 5, 2, 1]']",[1.73757541]
"['[3, 6, 1, 1]']",[1.78546056]
"['[3, 6, 2, 1]']",[1.62693401]
"['[3, 7, 2, 1]']",[2.56653829]
"['[3, 12, 1, 1]']",[1.83842014]
"['[3, 12, 2, 1]']",[1.93555994]
"['[3, 13, 2, 1]']",[2.19571532]
"['[3, 15, 1, 1]']",[1.85219771]
"['[3, 15, 2, 1]']",[1.70318908]
"['[3, 16, 1, 1]']",[1.48470395]
"['[3, 16, 2, 1]']",[1.34724869]
"['[3, 17, 1, 1]']",[2.02753714]
"['[3, 17, 2, 1]']",[1.66107242]
"['[3, 23, 1, 1]']",[2.13892872]
"['[3, 23, 2, 1]']",[1.24821756]
"['[3, 24, 1, 1]']",[1.80666812]
"['[3, 24, 2, 1]']",[1.20868825]
"['[3, 25, 1, 1]']",[1.61958376]
"['[3, 25, 2, 1]']",[1.80045454]
"['[3, 26, 1, 1]']",[1.34828269]
"['[3, 26, 2, 1]']",[1.53142816]
"['[4, 2, 1, 1]']",[1.34335009]
"['[4, 2, 2, 1]']",[1.85510628]
"['[4, 4, 1, 1]']",[1.27238541]
"['[4, 4, 2, 1]']",[1.58208217]
"['[4, 5, 1, 1]']",[1.08524737]
"['[4, 5, 2, 1]']",[1.69399313]
"['[4, 6, 1, 1]']",[1.44237474]
"['[4, 6, 2, 1]']",[1.34649384]
"['[4, 7, 1, 1]']",[1.44265969]
"['[4, 7, 2, 1]']",[1.53910638]
"['[4, 12, 1, 1]']",[2.04906208]
"['[4, 12, 2, 1]']",[0.86192393]
"['[5, 2, 1, 1]']",[1.74378626]
"['[5, 2, 2, 1]']",[1.3876651]
"['[5, 4, 1, 1]']",[1.34628671]
"['[5, 4, 2, 1]']",[1.46779766]
"['[5, 5, 1, 1]']",[1.96877159]
"['[5, 5, 2, 1]']",[1.45527337]
"['[5, 6, 1, 1]']",[1.74487014]
"['[5, 6, 2, 1]']",[2.12731321]
"['[5, 7, 1, 1]']",[1.28664716]
"['[5, 7, 2, 1]']",[1.4796928]
"['[5, 11, 1, 1]']",[1.3070148]
"['[5, 11, 2, 1]']",[1.50007822]
"['[5, 12, 1, 1]']",[2.41913144]
"['[5, 12, 2, 1]']",[2.00020537]
"['[5, 13, 1, 1]']",[1.39036913]
"['[5, 13, 2, 1]']",[1.65047215]
"['[5, 14, 1, 1]']",[1.49754903]
"['[5, 14, 2, 1]']",[1.18088023]
"['[5, 15, 1, 1]']",[1.20635326]
"['[5, 15, 2, 1]']",[1.97219086]
"['[5, 16, 1, 1]']",[1.50729382]
"['[5, 16, 2, 1]']",[1.22340936]
"['[5, 17, 1, 1]']",[1.22831767]
"['[5, 17, 2, 1]']",[1.22955496]
"['[5, 18, 1, 1]']",[1.74783679]
"['[5, 22, 1, 1]']",[1.61454674]
"['[5, 22, 2, 1]']",[1.82790702]
"['[5, 23, 1, 1]']",[1.27107612]
"['[5, 23, 2, 1]']",[1.82428487]
"['[5, 24, 1, 1]']",[1.12359596]
"['[5, 24, 2, 1]']",[1.70788979]
"['[5, 25, 1, 1]']",[2.04170064]
"['[5, 25, 2, 1]']",[2.3342815]
"['[6, 2, 1, 1]']",[1.62174088]
"['[6, 4, 1, 1]']",[1.82272343]
"['[6, 4, 2, 1]']",[1.75194523]
"['[6, 6, 1, 1]']",[1.80774543]
"['[6, 11, 1, 1]']",[1.41919363]
"['[6, 11, 2, 1]']",[2.04136562]
"['[6, 12, 1, 1]']",[2.11328967]
"['[6, 12, 2, 1]']",[1.61000152]
"['[6, 13, 1, 1]']",[1.66082293]
"['[6, 13, 2, 1]']",[1.88537713]
"['[6, 14, 1, 1]']",[1.95527814]
"['[6, 14, 2, 1]']",[1.07164988]
"['[6, 15, 1, 1]']",[1.84445905]
"['[6, 15, 2, 1]']",[1.54455233]
"['[6, 16, 1, 1]']",[1.32563648]
"['[6, 16, 2, 1]']",[1.1115865]
"['[6, 17, 1, 1]']",[1.96396187]
"['[6, 17, 2, 1]']",[2.19484384]
"['[6, 18, 1, 1]']",[1.61688163]
"['[6, 23, 1, 1]']",[2.33795535]
"['[6, 23, 2, 1]']",[1.44664688]
"['[6, 24, 1, 1]']",[1.08076244]
"['[6, 24, 2, 1]']",[2.06616839]
"['[6, 25, 1, 1]']",[2.36512543]
"['[6, 25, 2, 1]']",[1.81031729]
"['[6, 26, 1, 1]']",[1.41060707]
"['[6, 26, 2, 1]']",[2.1901433]
"['[7, 4, 1, 1]']",[2.28087498]
"['[7, 4, 2, 1]']",[2.0009355]
"['[7, 5, 1, 1]']",[1.85530316]
"['[7, 7, 2, 1]']",[2.25834763]
"['[7, 8, 1, 1]']",[1.75715419]
"['[7, 8, 2, 1]']",[1.25556862]
"['[7, 9, 1, 1]']",[1.0915781]
"['[7, 9, 2, 1]']",[1.15885972]
"['[7, 10, 1, 1]']",[1.27820959]
"['[7, 10, 2, 1]']",[1.79827689]
"['[7, 14, 1, 1]']",[1.63557302]
"['[7, 14, 2, 1]']",[1.11059943]
"['[7, 15, 1, 1]']",[1.45704942]
"['[7, 15, 2, 1]']",[2.13621183]
"['[7, 16, 1, 1]']",[1.18366276]
"['[7, 16, 2, 1]']",[1.41038109]
"['[8, 3, 1, 1]']",[2.7010772]
"['[8, 3, 2, 1]']",[1.66064486]
"['[8, 5, 1, 1]']",[2.66986306]
"['[8, 5, 2, 1]']",[1.70294109]
"['[8, 6, 1, 1]']",[2.42095756]
"['[8, 7, 1, 1]']",[1.40705635]
"['[8, 7, 2, 1]']",[1.34235622]
"['[8, 8, 1, 1]']",[1.08384467]
"['[8, 8, 2, 1]']",[1.1392776]
"['[8, 9, 1, 1]']",[1.61354392]
"['[8, 9, 2, 1]']",[1.83335958]
"['[8, 10, 1, 1]']",[1.63401091]
"['[8, 10, 2, 1]']",[1.55260453]
"['[8, 15, 1, 1]']",[2.02765904]
"['[8, 15, 2, 1]']",[1.79304811]
"['[8, 16, 1, 1]']",[1.30515758]
"['[8, 16, 2, 1]']",[1.18508679]
"['[8, 17, 1, 1]']",[1.40261044]
"['[8, 17, 2, 1]']",[1.19195608]
"['[8, 18, 1, 1]']",[0.83944216]
"['[8, 18, 2, 1]']",[1.06212597]
"['[9, 3, 2, 1]']",[1.91045356]
"['[9, 4, 1, 1]']",[1.18193256]
"['[9, 6, 1, 1]']",[3.15665814]
"['[9, 6, 2, 1]']",[1.56351425]
"['[9, 7, 1, 1]']",[1.83852089]
"['[9, 7, 2, 1]']",[2.30173639]
