"[12, 4, 1, 0]",0
"[12, 4, 5, 0]",0
"[12, 4, 6, 0]",0
"[12, 5, 3, 0]",10
"[12, 5, 4, 0]",0
"[12, 5, 5, 0]",0
"[12, 6, 3, 0]",0
"[12, 6, 4, 0]",5
"[12, 6, 5, 0]",0
"[12, 7, 1, 0]",5
"[12, 7, 2, 0]",5
"[12, 7, 3, 0]",10
"[12, 7, 4, 0]",5
"[12, 7, 5, 0]",0
"[12, 7, 6, 0]",0
"[12, 8, 1, 0]",10
"[12, 10, 1, 0]",0
"[12, 10, 2, 0]",10
"[12, 10, 3, 0]",10
"[12, 10, 4, 0]",0
"[12, 10, 6, 0]",0
"[12, 11, 1, 0]",0
"[12, 11, 2, 0]",0
"[12, 11, 3, 0]",0
"[12, 11, 4, 0]",0
"[12, 11, 5, 0]",0
"[12, 11, 6, 0]",0
"[12, 12, 2, 0]",0
"[12, 12, 3, 0]",0
"[12, 12, 4, 0]",5
"[12, 12, 5, 0]",0
"[12, 12, 6, 0]",10
"[12, 13, 1, 0]",5
"[12, 13, 2, 0]",0
"[12, 13, 3, 0]",10
"[12, 13, 4, 0]",10
"[12, 13, 5, 0]",0
"[12, 13, 6, 0]",5
"[12, 14, 1, 0]",5
"[12, 14, 3, 0]",10
"[12, 14, 4, 0]",5
"[12, 14, 5, 0]",0
"[12, 14, 6, 0]",0
"[12, 15, 1, 0]",5
"[12, 15, 2, 0]",10
"[12, 15, 3, 0]",0
"[12, 15, 4, 0]",0
"[12, 15, 5, 0]",0
"[12, 15, 6, 0]",5
"[12, 16, 1, 0]",5
"[12, 16, 2, 0]",10
"[12, 16, 4, 0]",0
"[12, 16, 5, 0]",5
"[12, 16, 6, 0]",0
"[12, 17, 1, 0]",10
"[12, 17, 2, 0]",0
"[12, 17, 3, 0]",10
"[12, 17, 4, 0]",0
"[12, 17, 5, 0]",0
"[12, 17, 6, 0]",10
"[12, 18, 3, 0]",5
"[12, 18, 4, 0]",0
"[12, 18, 5, 0]",5
"[12, 18, 6, 0]",0
"[12, 19, 1, 0]",0
"[12, 19, 2, 0]",10
"[12, 22, 1, 0]",10
"[12, 22, 2, 0]",10
"[12, 22, 3, 0]",0
"[12, 22, 4, 0]",10
"[12, 22, 5, 0]",0
"[12, 22, 6, 0]",10
"[12, 23, 3, 0]",0
"[12, 23, 4, 0]",5
"[12, 24, 1, 0]",10
"[12, 24, 2, 0]",0
"[12, 24, 6, 0]",10
"[12, 25, 2, 0]",0
"[12, 25, 3, 0]",10
"[12, 25, 5, 0]",5
"[12, 25, 6, 0]",10
